Order_ID,Order_Date,State,City,Category,Unit_Price,Quantity,Discount,Shipping_Mode,Shipping_Days,Payment_Method,Sales,Cost,Profit
104157,2023-06-23 05:00:00,NC,Austin,Gaming,528.04,3,0.0,Two-Day,6,Debit Card,1584.12,957.1969954852798,626.9230045147201
104158,2023-06-23 06:00:00,WA,New York,Gaming,1036.94,4,0.1,Express,5,Credit Card,3732.9840000000004,2628.8742601177787,1104.1097398822217
104159,2023-06-23 07:00:00,NY,Los Angeles,Laptops,757.91,2,0.0,Express,4,Apple Pay,1515.82,1003.4236785357302,512.3963214642697
104160,2023-06-23 08:00:00,NY,New York,Gaming,302.2,4,0.05,Two-Day,9,Apple Pay,1148.36,958.3738722283681,189.9861277716318
104161,2023-06-23 09:00:00,TX,Dallas,Laptops,838.01,3,0.0,Express,8,Debit Card,2514.0299999999997,1903.4061799090898,610.6238200909099
104162,2023-06-23 10:00:00,NC,Dallas,Accessories,623.0,4,0.0,Express,5,Google Pay,2492.0,1737.3054828008944,754.6945171991056
104163,2023-06-23 11:00:00,NY,Columbus,Audio,597.26,1,0.0,Two-Day,1,Apple Pay,597.26,382.0523357699924,215.2076642300076
104164,2023-06-23 12:00:00,IL,Charlotte,Laptops,1218.44,4,0.0,Express,8,PayPal,4873.76,3316.11689958621,1557.6431004137903
104165,2023-06-23 13:00:00,NC,Los Angeles,Laptops,623.25,4,0.1,Standard,8,Apple Pay,2243.7000000000003,1959.1366763474998,284.56332365250046
104166,2023-06-23 14:00:00,GA,Miami,Gaming,59.15,4,0.1,Two-Day,7,Apple Pay,212.94,164.55244300670304,48.387556993296954
104167,2023-06-23 15:00:00,TX,Los Angeles,Laptops,105.93,1,0.1,Two-Day,7,PayPal,95.337,75.80868088723419,19.528319112765814
104168,2023-06-23 16:00:00,NY,Los Angeles,Cameras,1287.24,1,0.0,Two-Day,8,Debit Card,1287.24,968.2059379413414,319.0340620586586
104169,2023-06-23 17:00:00,TX,Miami,Smartphones,1441.69,1,0.0,Two-Day,1,Debit Card,1441.69,1194.03921052828,247.65078947172015
104170,2023-06-23 18:00:00,GA,Dallas,Smartphones,1038.85,2,0.0,Standard,3,PayPal,2077.7,1376.5309284901416,701.1690715098582
104171,2023-06-23 19:00:00,PA,New York,Accessories,559.27,1,0.0,Two-Day,4,Apple Pay,559.27,398.1997600218466,161.07023997815338
104172,2023-06-23 20:00:00,PA,Columbus,Laptops,1409.13,2,0.0,Two-Day,6,Apple Pay,2818.26,1909.597558384056,908.6624416159443
104173,2023-06-23 21:00:00,NC,Dallas,Cameras,1000.95,4,0.05,Express,9,Debit Card,3803.61,2868.9098024195246,934.7001975804756
104174,2023-06-23 22:00:00,GA,Miami,Gaming,1269.61,2,0.0,Two-Day,4,Credit Card,2539.22,1965.649279118544,573.5707208814558
104175,2023-06-23 23:00:00,FL,Los Angeles,Gaming,1153.46,4,0.0,Express,6,Debit Card,4613.84,3324.3456515235844,1289.4943484764158
104176,2023-06-24 00:00:00,FL,Dallas,Audio,581.13,2,0.15,Two-Day,9,PayPal,987.9209999999999,939.8430531768644,48.07794682313556
104177,2023-06-24 01:00:00,NC,Chicago,Accessories,728.48,1,0.0,Two-Day,9,Credit Card,728.48,537.8473650518927,190.63263494810735
104178,2023-06-24 02:00:00,CA,Austin,Cameras,295.48,1,0.15,Standard,6,Credit Card,251.15800000000002,205.78447324870874,45.37352675129128
104179,2023-06-24 03:00:00,TX,Los Angeles,Cameras,452.18,2,0.2,Express,5,PayPal,723.488,719.4909698296071,3.997030170392918
104180,2023-06-24 04:00:00,TX,Atlanta,Gaming,1171.63,2,0.0,Standard,3,Google Pay,2343.26,1658.63201224964,684.6279877503603
104181,2023-06-24 05:00:00,PA,Miami,Audio,1343.09,1,0.0,Express,5,Debit Card,1343.09,978.9623975179185,364.12760248208144
104182,2023-06-24 06:00:00,FL,Seattle,Gaming,1092.2,4,0.1,Two-Day,3,Apple Pay,3931.92,3707.6589687693336,224.2610312306665
104183,2023-06-24 07:00:00,OH,Charlotte,Audio,708.46,4,0.0,Standard,5,Debit Card,2833.84,2257.4594227981797,576.3805772018204
104184,2023-06-24 08:00:00,NY,Seattle,Smartphones,148.03,4,0.0,Express,1,PayPal,592.12,481.8586977552512,110.26130224474878
104185,2023-06-24 09:00:00,NY,Dallas,Cameras,104.28,4,0.1,Express,6,Apple Pay,375.408,312.09450520596266,63.313494794037354
104186,2023-06-24 10:00:00,NY,Los Angeles,Smartphones,574.0,3,0.0,Standard,7,Google Pay,1722.0,1183.107188853178,538.8928111468219
104187,2023-06-24 11:00:00,PA,Charlotte,Gaming,706.46,4,0.0,Express,2,PayPal,2825.84,2395.7963309004817,430.0436690995184
104188,2023-06-24 12:00:00,GA,Charlotte,Accessories,921.5,3,0.05,Two-Day,3,Debit Card,2626.275,1827.3483888753067,798.9266111246934
104189,2023-06-24 13:00:00,WA,Columbus,Laptops,29.6,3,0.05,Express,9,Credit Card,84.36000000000001,72.6565362014408,11.703463798559213
104190,2023-06-24 14:00:00,FL,Seattle,Accessories,1484.79,1,0.0,Two-Day,8,PayPal,1484.79,1229.1467771771377,255.6432228228623
104191,2023-06-24 15:00:00,FL,Los Angeles,Accessories,558.63,1,0.0,Express,4,PayPal,558.63,449.35565684803976,109.27434315196024
104192,2023-06-24 16:00:00,OH,Columbus,Laptops,1275.18,2,0.0,Standard,8,Debit Card,2550.36,1602.9548281141094,947.4051718858907
104193,2023-06-24 17:00:00,TX,New York,Cameras,811.75,4,0.0,Two-Day,8,Google Pay,3247.0,2641.5262334495656,605.4737665504344
104194,2023-06-24 18:00:00,CA,Seattle,Smartphones,213.05,4,0.1,Express,6,Debit Card,766.98,652.7378900340826,114.2421099659174
104195,2023-06-24 19:00:00,NC,Austin,Smartphones,1200.4,1,0.05,Two-Day,1,Debit Card,1140.38,924.5552748271057,215.82472517289443
104196,2023-06-24 20:00:00,TX,Austin,Cameras,1070.54,1,0.05,Standard,2,Google Pay,1017.0129999999999,852.8273786292922,164.18562137070774
104197,2023-06-24 21:00:00,GA,Columbus,Laptops,800.61,1,0.0,Express,4,Google Pay,800.61,578.5482743763996,222.0617256236004
104198,2023-06-24 22:00:00,NC,New York,Audio,781.54,2,0.0,Express,4,PayPal,1563.08,1042.2450192687484,520.8349807312516
104199,2023-06-24 23:00:00,FL,Chicago,Accessories,149.47,4,0.0,Two-Day,2,Credit Card,597.88,444.6631125508142,153.21688744918578
104200,2023-06-25 00:00:00,GA,Chicago,Gaming,990.66,2,0.0,Standard,9,Debit Card,1981.32,1242.622213096464,738.6977869035359
104201,2023-06-25 01:00:00,NC,Austin,Smartphones,1368.64,3,0.0,Standard,2,Credit Card,4105.92,3156.2259444482747,949.6940555517253
104202,2023-06-25 02:00:00,OH,Atlanta,Cameras,158.0,3,0.0,Express,6,Google Pay,474.0,341.62850076557726,132.37149923442274
104203,2023-06-25 03:00:00,OH,Miami,Gaming,410.0,4,0.0,Two-Day,5,Google Pay,1640.0,1189.9556898811074,450.04431011889255
104204,2023-06-25 04:00:00,IL,Miami,Laptops,1355.42,1,0.1,Express,4,Debit Card,1219.8780000000002,876.2187456689857,343.6592543310145
104205,2023-06-25 05:00:00,WA,Atlanta,Gaming,440.83,1,0.1,Express,6,PayPal,396.747,269.0476772674162,127.69932273258382
104206,2023-06-25 06:00:00,OH,Columbus,Gaming,987.84,2,0.0,Two-Day,4,Debit Card,1975.68,1487.3263720023888,488.3536279976113
104207,2023-06-25 07:00:00,FL,Miami,Accessories,811.53,3,0.0,Standard,9,PayPal,2434.59,1861.7498060655428,572.8401939344574
104208,2023-06-25 08:00:00,CA,Miami,Laptops,902.56,3,0.1,Express,7,Apple Pay,2436.912,1961.9117884249588,475.000211575041
104209,2023-06-25 09:00:00,NY,Seattle,Gaming,635.37,4,0.2,Express,3,PayPal,2033.1840000000002,2011.410687151755,21.77331284824527
104210,2023-06-25 10:00:00,IL,Seattle,Smartphones,463.99,3,0.0,Two-Day,4,Debit Card,1391.97,1031.3510181700049,360.61898182999516
104211,2023-06-25 11:00:00,NY,Atlanta,Laptops,91.83,1,0.05,Two-Day,1,Debit Card,87.23849999999999,74.57046005654034,12.668039943459647
104212,2023-06-25 12:00:00,WA,Los Angeles,Smartphones,1121.54,1,0.1,Express,6,PayPal,1009.386,753.7081322347802,255.67786776521973
104213,2023-06-25 13:00:00,NC,New York,Cameras,1124.22,1,0.0,Standard,2,Credit Card,1124.22,742.8588119419751,381.36118805802494
104214,2023-06-25 14:00:00,PA,Columbus,Cameras,1012.67,4,0.0,Two-Day,4,PayPal,4050.68,2694.8620447709754,1355.8179552290244
104215,2023-06-25 15:00:00,OH,Seattle,Audio,972.58,2,0.0,Express,5,Apple Pay,1945.16,1181.9368293358057,763.2231706641944
104216,2023-06-25 16:00:00,CA,Seattle,Cameras,380.7,3,0.0,Standard,8,Apple Pay,1142.1,942.4106883019463,199.68931169805364
104217,2023-06-25 17:00:00,WA,Chicago,Gaming,53.07,4,0.0,Two-Day,3,Credit Card,212.28,180.39483101765848,31.885168982341526
104218,2023-06-25 18:00:00,NY,New York,Laptops,1216.9,2,0.15,Two-Day,6,Apple Pay,2068.73,1957.093145184652,111.63685481534799
104219,2023-06-25 19:00:00,IL,Chicago,Cameras,746.89,4,0.05,Express,1,Debit Card,2838.182,2100.6998962666744,737.4821037333254
104220,2023-06-25 20:00:00,OH,Los Angeles,Smartphones,474.12,3,0.0,Two-Day,9,Credit Card,1422.3600000000001,979.2712332175689,443.0887667824312
104221,2023-06-25 21:00:00,FL,New York,Gaming,170.86,1,0.0,Express,1,Credit Card,170.86,135.60656588647598,35.25343411352404
104222,2023-06-25 22:00:00,OH,Miami,Cameras,112.83,2,0.05,Two-Day,2,Credit Card,214.37699999999998,164.16455332153956,50.212446678460424
104223,2023-06-25 23:00:00,IL,Chicago,Accessories,536.32,2,0.0,Standard,1,PayPal,1072.64,895.509016999161,177.13098300083914
104224,2023-06-26 00:00:00,IL,Austin,Smartphones,1211.01,4,0.0,Standard,8,PayPal,4844.04,3244.997746414652,1599.0422535853481
104225,2023-06-26 01:00:00,PA,Columbus,Smartphones,1379.71,4,0.15,Two-Day,4,Credit Card,4691.014,3758.078914058152,932.9350859418482
104226,2023-06-26 02:00:00,OH,Miami,Audio,1347.19,1,0.0,Express,2,Apple Pay,1347.19,1144.7157328666258,202.47426713337427
104227,2023-06-26 03:00:00,OH,New York,Accessories,1381.6,4,0.0,Two-Day,7,Debit Card,5526.4,4667.28625385349,859.1137461465096
104228,2023-06-26 04:00:00,PA,Austin,Audio,1363.43,3,0.0,Express,8,Debit Card,4090.29,3359.3467460506395,730.9432539493605
104229,2023-06-26 05:00:00,GA,Los Angeles,Cameras,800.29,3,0.0,Two-Day,9,PayPal,2400.87,1683.3872193116267,717.4827806883732
104230,2023-06-26 06:00:00,GA,Austin,Accessories,344.74,3,0.0,Standard,5,Google Pay,1034.22,837.1009607048394,197.11903929516063
104231,2023-06-26 07:00:00,NC,Seattle,Smartphones,1201.11,3,0.0,Express,3,Credit Card,3603.33,2417.287807743491,1186.0421922565088
104232,2023-06-26 08:00:00,GA,Atlanta,Audio,336.3,1,0.05,Standard,1,Google Pay,319.485,223.19849894361275,96.28650105638727
104233,2023-06-26 09:00:00,TX,Austin,Gaming,415.47,1,0.0,Standard,8,Debit Card,415.47,306.0391134594475,109.43088654055254
104234,2023-06-26 10:00:00,OH,Charlotte,Accessories,365.22,1,0.0,Standard,6,PayPal,365.22,297.6783034615769,67.54169653842314
104235,2023-06-26 11:00:00,CA,Los Angeles,Smartphones,782.17,4,0.0,Two-Day,5,PayPal,3128.68,1953.4486199149346,1175.2313800850652
104236,2023-06-26 12:00:00,OH,Miami,Laptops,496.3,1,0.0,Express,7,PayPal,496.3,367.92032800195165,128.37967199804837
104237,2023-06-26 13:00:00,TX,Chicago,Accessories,248.15,2,0.1,Standard,5,PayPal,446.67,373.43328662902707,73.23671337097295
104238,2023-06-26 14:00:00,TX,Dallas,Accessories,690.7,2,0.0,Express,4,PayPal,1381.4,1029.073156666349,352.32684333365114
104239,2023-06-26 15:00:00,NY,Los Angeles,Cameras,1313.38,2,0.05,Express,5,Credit Card,2495.422,1719.5409749009054,775.8810250990946
104240,2023-06-26 16:00:00,OH,Charlotte,Gaming,864.42,4,0.0,Standard,7,Google Pay,3457.68,2130.0425153075066,1327.6374846924932
104241,2023-06-26 17:00:00,WA,Seattle,Cameras,1319.94,4,0.0,Two-Day,6,Debit Card,5279.76,4349.191578552381,930.5684214476196
104242,2023-06-26 18:00:00,TX,Chicago,Accessories,309.89,1,0.1,Standard,9,Debit Card,278.901,230.44291231079893,48.45808768920108
104243,2023-06-26 19:00:00,CA,Columbus,Accessories,267.12,3,0.0,Standard,2,PayPal,801.36,634.6579741483947,166.7020258516053
104244,2023-06-26 20:00:00,PA,Dallas,Gaming,871.85,2,0.05,Express,7,PayPal,1656.5149999999999,1205.087199790909,451.42780020909095
104245,2023-06-26 21:00:00,NC,Austin,Gaming,705.73,4,0.0,Two-Day,1,PayPal,2822.92,1723.747127016628,1099.1728729833721
104246,2023-06-26 22:00:00,NY,Charlotte,Audio,997.06,2,0.0,Express,8,Apple Pay,1994.12,1325.8730935880344,668.2469064119655
104247,2023-06-26 23:00:00,PA,Austin,Smartphones,1196.05,1,0.1,Two-Day,4,Debit Card,1076.445,739.5672492255237,336.8777507744762
104248,2023-06-27 00:00:00,NY,Columbus,Smartphones,1131.93,4,0.05,Standard,8,PayPal,4301.334,2805.195618657262,1496.1383813427378
104249,2023-06-27 01:00:00,CA,Los Angeles,Audio,1414.55,3,0.05,Two-Day,8,Google Pay,4031.4674999999993,2773.71259966996,1257.7549003300392
104250,2023-06-27 02:00:00,IL,Atlanta,Smartphones,609.42,3,0.1,Express,4,Apple Pay,1645.4339999999997,1386.5423899423904,258.89161005760934
104251,2023-06-27 03:00:00,OH,Charlotte,Accessories,325.45,4,0.15,Standard,4,Credit Card,1106.53,1047.2235455787834,59.306454421216586
104252,2023-06-27 04:00:00,FL,New York,Audio,835.35,3,0.0,Two-Day,5,Apple Pay,2506.05,2018.220446838842,487.8295531611582
104253,2023-06-27 05:00:00,WA,Miami,Audio,183.9,1,0.0,Two-Day,7,Apple Pay,183.9,153.45335641777066,30.446643582229342
104254,2023-06-27 06:00:00,PA,New York,Smartphones,447.5,3,0.0,Express,6,Apple Pay,1342.5,1025.7980734979212,316.7019265020788
104255,2023-06-27 07:00:00,OH,Atlanta,Laptops,327.67,2,0.0,Two-Day,1,Google Pay,655.34,396.457917364675,258.88208263532505
104256,2023-06-27 08:00:00,WA,Columbus,Smartphones,606.91,2,0.0,Standard,6,Debit Card,1213.82,842.8166559476135,371.0033440523864
104257,2023-06-27 09:00:00,IL,New York,Cameras,184.6,2,0.1,Two-Day,3,PayPal,332.28,231.807799246497,100.47220075350296
104258,2023-06-27 10:00:00,FL,Seattle,Laptops,67.13,4,0.0,Express,9,Google Pay,268.52,213.3032084808662,55.21679151913378
104259,2023-06-27 11:00:00,WA,Charlotte,Audio,992.06,4,0.05,Two-Day,3,Google Pay,3769.8279999999995,2499.682772854509,1270.1452271454905
104260,2023-06-27 12:00:00,WA,Seattle,Laptops,923.17,4,0.0,Standard,9,PayPal,3692.68,2313.3924323904093,1379.2875676095905
104261,2023-06-27 13:00:00,PA,Dallas,Accessories,1068.37,4,0.0,Standard,5,Apple Pay,4273.48,2594.2252557787747,1679.2547442212249
104262,2023-06-27 14:00:00,GA,Atlanta,Gaming,997.37,4,0.15,Two-Day,8,Credit Card,3391.058,3346.677809674558,44.38019032544207
104263,2023-06-27 15:00:00,FL,Dallas,Laptops,189.16,1,0.0,Two-Day,9,Apple Pay,189.16,150.65222860986293,38.507771390137066
104264,2023-06-27 16:00:00,OH,Dallas,Cameras,450.8,4,0.0,Standard,9,Apple Pay,1803.2,1232.1765166133189,571.0234833866812
104265,2023-06-27 17:00:00,IL,Dallas,Gaming,211.7,3,0.0,Express,7,Debit Card,635.0999999999999,440.82915570005514,194.27084429994477
104266,2023-06-27 18:00:00,FL,Los Angeles,Accessories,1267.6,1,0.05,Standard,1,Apple Pay,1204.2199999999998,779.3928690589034,424.82713094109636
104267,2023-06-27 19:00:00,CA,Los Angeles,Cameras,1125.42,4,0.0,Two-Day,8,Credit Card,4501.68,2878.730866889045,1622.9491331109552
104268,2023-06-27 20:00:00,GA,Atlanta,Gaming,318.26,3,0.0,Two-Day,7,Google Pay,954.78,647.2098856740294,307.5701143259706
104269,2023-06-27 21:00:00,CA,Chicago,Accessories,525.14,1,0.05,Express,4,Apple Pay,498.883,366.00524890077213,132.87775109922785
104270,2023-06-27 22:00:00,IL,New York,Gaming,1450.59,2,0.0,Standard,6,Google Pay,2901.18,2190.373792952964,710.806207047036
104271,2023-06-27 23:00:00,PA,Los Angeles,Gaming,899.36,1,0.1,Standard,2,Debit Card,809.424,618.3847256612312,191.0392743387688
104272,2023-06-28 00:00:00,PA,Austin,Smartphones,1205.71,4,0.0,Express,4,Credit Card,4822.84,4044.6753855350507,778.1646144649494
104273,2023-06-28 01:00:00,IL,Seattle,Cameras,411.59,1,0.0,Standard,8,PayPal,411.59,282.22666722186716,129.36333277813281
104274,2023-06-28 02:00:00,NY,Los Angeles,Cameras,330.88,1,0.05,Express,4,PayPal,314.33599999999996,276.4167681765441,37.919231823455846
104275,2023-06-28 03:00:00,IL,Columbus,Laptops,1180.2,2,0.1,Standard,4,Debit Card,2124.36,1846.9302041856208,277.4297958143793
104276,2023-06-28 04:00:00,GA,Dallas,Cameras,1035.09,1,0.1,Express,4,Credit Card,931.5809999999999,853.9227363824492,77.65826361755069
104277,2023-06-28 05:00:00,TX,Los Angeles,Cameras,1027.85,1,0.05,Express,9,Google Pay,976.4574999999999,797.395028131804,179.06247186819587
104278,2023-06-28 06:00:00,PA,Atlanta,Gaming,837.9,2,0.0,Express,2,Debit Card,1675.8,1243.6882823101216,432.11171768987833
104279,2023-06-28 07:00:00,NC,Seattle,Audio,854.1,4,0.0,Two-Day,7,Apple Pay,3416.4,2484.647605736038,931.7523942639623
104280,2023-06-28 08:00:00,GA,Seattle,Smartphones,1108.83,3,0.0,Two-Day,3,Google Pay,3326.49,2238.177378705704,1088.3126212942957
104281,2023-06-28 09:00:00,GA,Chicago,Laptops,419.6,1,0.1,Two-Day,4,Apple Pay,377.64000000000004,283.0384511769676,94.60154882303243
104282,2023-06-28 10:00:00,GA,Miami,Smartphones,542.1,2,0.1,Standard,1,Apple Pay,975.7800000000001,711.0199440171291,264.760055982871
104283,2023-06-28 11:00:00,WA,Miami,Laptops,1310.02,1,0.2,Express,3,Google Pay,1048.016,912.2785491759267,135.73745082407333
104284,2023-06-28 12:00:00,GA,New York,Accessories,477.12,4,0.0,Standard,2,Apple Pay,1908.48,1205.669361617215,702.8106383827851
104285,2023-06-28 13:00:00,PA,Austin,Gaming,828.54,4,0.0,Standard,7,PayPal,3314.16,2309.6423009441814,1004.5176990558184
104286,2023-06-28 14:00:00,TX,Charlotte,Cameras,1059.91,2,0.05,Express,6,Google Pay,2013.829,1713.738667416193,300.0903325838069
104287,2023-06-28 15:00:00,TX,Atlanta,Cameras,1499.89,3,0.05,Two-Day,1,Debit Card,4274.6865,3678.809022892739,595.8774771072608
104288,2023-06-28 16:00:00,GA,Columbus,Audio,664.23,3,0.05,Standard,8,PayPal,1893.0555,1515.8544139552837,377.20108604471625
104289,2023-06-28 17:00:00,CA,Los Angeles,Smartphones,653.58,1,0.1,Standard,9,Debit Card,588.2220000000001,434.10943736137375,154.11256263862634
104290,2023-06-28 18:00:00,PA,Atlanta,Smartphones,1267.03,2,0.0,Standard,1,Credit Card,2534.06,1672.7009998868637,861.3590001131363
104291,2023-06-28 19:00:00,PA,Austin,Smartphones,1212.14,3,0.0,Two-Day,5,Debit Card,3636.42,2434.5185565702895,1201.9014434297105
104292,2023-06-28 20:00:00,FL,Miami,Cameras,1101.99,4,0.0,Express,7,Google Pay,4407.96,3195.8142266824566,1212.1457733175434
104293,2023-06-28 21:00:00,OH,Atlanta,Smartphones,705.58,3,0.0,Express,2,Debit Card,2116.7400000000002,1786.763771615081,329.9762283849193
104294,2023-06-28 22:00:00,NY,Los Angeles,Gaming,499.43,2,0.0,Standard,6,Credit Card,998.86,626.5810041632984,372.2789958367016
104295,2023-06-28 23:00:00,NY,Chicago,Laptops,920.92,4,0.0,Express,8,Apple Pay,3683.68,2671.1395980041298,1012.5404019958701
104296,2023-06-29 00:00:00,CA,New York,Cameras,1316.81,1,0.0,Two-Day,8,Google Pay,1316.81,1014.6825493944658,302.12745060553414
104297,2023-06-29 01:00:00,NY,Chicago,Gaming,1327.99,4,0.05,Express,8,PayPal,5046.362,3513.4112189305947,1532.9507810694054
104298,2023-06-29 02:00:00,FL,Miami,Accessories,180.58,3,0.1,Standard,6,PayPal,487.56600000000003,456.2957211365788,31.270278863421254
104299,2023-06-29 03:00:00,IL,Dallas,Gaming,653.96,3,0.1,Standard,6,Debit Card,1765.6920000000002,1348.3126873382178,417.3793126617825
104300,2023-06-29 04:00:00,NY,Miami,Gaming,707.79,3,0.0,Express,3,PayPal,2123.37,1768.9559837237016,354.4140162762983
104301,2023-06-29 05:00:00,PA,New York,Accessories,1466.87,1,0.0,Standard,2,Credit Card,1466.87,1099.182690022326,367.687309977674
104302,2023-06-29 06:00:00,IL,Los Angeles,Gaming,1023.44,3,0.0,Two-Day,5,PayPal,3070.32,1845.3232909317744,1224.9967090682258
104303,2023-06-29 07:00:00,NY,Austin,Laptops,622.72,2,0.2,Two-Day,9,Debit Card,996.3520000000001,844.1318753187002,152.22012468129992
104304,2023-06-29 08:00:00,PA,Charlotte,Cameras,58.57,1,0.0,Two-Day,4,PayPal,58.57,35.4575260303413,23.1124739696587
104305,2023-06-29 09:00:00,PA,Chicago,Audio,856.77,4,0.0,Two-Day,5,Apple Pay,3427.08,2383.0849612317234,1043.9950387682766
104306,2023-06-29 10:00:00,GA,Miami,Accessories,162.19,3,0.1,Standard,6,Apple Pay,437.913,405.37777092188117,32.535229078118846
104307,2023-06-29 11:00:00,TX,Austin,Cameras,1254.99,2,0.0,Standard,6,PayPal,2509.98,1994.817285192338,515.162714807662
104308,2023-06-29 12:00:00,CA,Chicago,Smartphones,1133.73,2,0.1,Express,4,Google Pay,2040.7140000000002,1712.0072003263203,328.7067996736798
104309,2023-06-29 13:00:00,FL,Miami,Laptops,701.55,1,0.0,Standard,4,PayPal,701.55,515.3852966048405,186.16470339515945
104310,2023-06-29 14:00:00,WA,New York,Audio,655.23,2,0.0,Express,8,Apple Pay,1310.46,908.3394267654689,402.1205732345311
104311,2023-06-29 15:00:00,OH,Chicago,Laptops,1348.06,1,0.0,Standard,5,Apple Pay,1348.06,880.1280530506033,467.93194694939666
104312,2023-06-29 16:00:00,NY,Miami,Laptops,446.92,1,0.1,Express,5,Credit Card,402.228,275.13790906730776,127.09009093269225
104313,2023-06-29 17:00:00,NY,Los Angeles,Smartphones,388.55,1,0.1,Express,9,Debit Card,349.695,251.6003718389893,98.09462816101069
104314,2023-06-29 18:00:00,IL,New York,Audio,1410.01,4,0.0,Two-Day,4,Credit Card,5640.04,3879.6708318511764,1760.3691681488235
104315,2023-06-29 19:00:00,IL,Austin,Laptops,1217.68,4,0.0,Express,7,Google Pay,4870.72,3555.6147828974918,1315.1052171025085
104316,2023-06-29 20:00:00,OH,Austin,Smartphones,1234.53,2,0.0,Express,5,Debit Card,2469.06,1607.6073706594195,861.4526293405804
104317,2023-06-29 21:00:00,NY,Charlotte,Accessories,308.89,4,0.2,Express,9,PayPal,988.448,1042.2963583406754,-53.84835834067542
104318,2023-06-29 22:00:00,NC,Atlanta,Smartphones,232.08,1,0.05,Express,8,PayPal,220.476,143.706845511899,76.76915448810101
104319,2023-06-29 23:00:00,FL,Dallas,Gaming,58.52,1,0.1,Express,8,Google Pay,52.668000000000006,36.498804086742034,16.169195913257973
104320,2023-06-30 00:00:00,NY,Los Angeles,Cameras,370.82,4,0.0,Two-Day,3,Apple Pay,1483.28,1143.0906078472947,340.1893921527053
104321,2023-06-30 01:00:00,TX,New York,Smartphones,1165.8,2,0.0,Express,9,PayPal,2331.6,1839.0853939894575,492.51460601054237
104322,2023-06-30 02:00:00,OH,Chicago,Smartphones,375.26,1,0.0,Express,8,Credit Card,375.26,316.38653457009264,58.873465429907355
104323,2023-06-30 03:00:00,NC,Austin,Smartphones,1099.07,4,0.05,Express,3,Apple Pay,4176.465999999999,3220.7633304952515,955.702669504748
104324,2023-06-30 04:00:00,FL,Los Angeles,Laptops,392.82,3,0.1,Standard,1,PayPal,1060.614,755.9626242749921,304.65137572500794
104325,2023-06-30 05:00:00,NY,New York,Audio,605.03,2,0.0,Standard,5,Apple Pay,1210.06,1009.773577752607,200.28642224739292
104326,2023-06-30 06:00:00,WA,New York,Smartphones,1475.08,2,0.0,Two-Day,4,Debit Card,2950.16,2493.0580745147126,457.1019254852872
104327,2023-06-30 07:00:00,GA,Chicago,Smartphones,382.32,2,0.0,Express,8,PayPal,764.64,635.3229185922684,129.31708140773162
104328,2023-06-30 08:00:00,TX,New York,Gaming,577.03,3,0.0,Express,6,PayPal,1731.09,1415.8828235119634,315.20717648803657
104329,2023-06-30 09:00:00,WA,Columbus,Gaming,465.61,1,0.15,Standard,5,Apple Pay,395.7685,288.3958197088687,107.3726802911313
104330,2023-06-30 10:00:00,IL,Los Angeles,Accessories,182.24,2,0.0,Express,9,Debit Card,364.48,296.5840383093976,67.8959616906024
104331,2023-06-30 11:00:00,IL,Miami,Accessories,745.04,4,0.1,Two-Day,6,Credit Card,2682.144,2498.2881688359425,183.85583116405724
104332,2023-06-30 12:00:00,NY,Austin,Gaming,580.46,2,0.05,Express,3,Debit Card,1102.874,856.850230904346,246.02376909565407
104333,2023-06-30 13:00:00,IL,Austin,Audio,1048.43,4,0.1,Two-Day,6,Credit Card,3774.3480000000004,3326.2362417949735,448.11175820502694
104334,2023-06-30 14:00:00,TX,Miami,Accessories,1230.04,2,0.15,Standard,4,Google Pay,2091.0679999999998,1882.5120369073002,208.55596309269959
104335,2023-06-30 15:00:00,FL,Los Angeles,Cameras,825.49,4,0.05,Two-Day,5,Debit Card,3136.862,2218.965100078,917.8968999220001
104336,2023-06-30 16:00:00,PA,Dallas,Cameras,67.65,4,0.1,Two-Day,6,Credit Card,243.54000000000002,202.10571510357963,41.434284896420394
104337,2023-06-30 17:00:00,CA,Los Angeles,Audio,936.01,4,0.0,Two-Day,9,Apple Pay,3744.04,3078.8864445890913,665.1535554109087
104338,2023-06-30 18:00:00,OH,Seattle,Gaming,101.98,3,0.05,Two-Day,3,Credit Card,290.643,221.53002818356208,69.11297181643789
104339,2023-06-30 19:00:00,FL,New York,Accessories,932.21,3,0.1,Two-Day,1,Google Pay,2516.967,2090.582542534248,426.3844574657519
104340,2023-06-30 20:00:00,PA,Atlanta,Smartphones,1033.84,3,0.0,Two-Day,2,Credit Card,3101.5199999999995,2272.9983430701627,828.5216569298368
104341,2023-06-30 21:00:00,NC,Chicago,Gaming,312.7,1,0.05,Two-Day,8,Debit Card,297.065,209.69700128325798,87.36799871674202
104342,2023-06-30 22:00:00,TX,Columbus,Accessories,1232.63,4,0.1,Two-Day,4,Credit Card,4437.468000000001,3751.7104573794227,685.7575426205781
104343,2023-06-30 23:00:00,WA,Atlanta,Audio,1368.41,1,0.1,Two-Day,7,Debit Card,1231.5690000000002,995.3369731458689,236.23202685413128
104344,2023-07-01 00:00:00,PA,Miami,Cameras,1223.37,3,0.0,Standard,2,Google Pay,3670.1099999999997,2415.4333452225246,1254.676654777475
104345,2023-07-01 01:00:00,TX,Chicago,Audio,471.56,4,0.05,Two-Day,8,Credit Card,1791.9279999999999,1553.9685215078553,237.95947849214463
